firstname,lastname,pitch_type,release_speed,horizontal_break,induced_vertical_break,Trunk_Lean_BR,Arm_Slot_Updated,Sho_AbAd_BR,Total Arm Angle,Arm_Slot_Bucket,abs_horizontal_break
Johnny,McArthur,SL,67.28208,-14.75781,7.06577,-12.6239875,55.471689166666664,100.81771666666667,47.152298333333334,HIGH 3/4,14.75781
Johnny,McArthur,SL,67.343,-17.41269,-2.04902,-12.6239875,55.471689166666664,100.81771666666667,47.152298333333334,HIGH 3/4,17.41269
Johnny,McArthur,FB,79.65348,20.22651,12.85099,-12.6239875,55.471689166666664,100.81771666666667,47.152298333333334,HIGH 3/4,20.22651
Johnny,McArthur,FB,77.58609,17.62003,17.32995,-12.6239875,55.471689166666664,100.81771666666667,47.152298333333334,HIGH 3/4,17.62003
Alec,Nigut,SL,80.12682,16.72824,-10.98169,-10.411022666666668,56.70671133333334,106.15272,43.70431133333333,3/4,16.72824
Alec,Nigut,SL,79.96916,18.93616,0.65176,-10.411022666666668,56.70671133333334,106.15272,43.70431133333333,3/4,18.93616
Alec,Nigut,CH,81.38319,-17.81176,13.3795,-10.411022666666668,56.70671133333334,106.15272,43.70431133333333,3/4,17.81176
Alec,Nigut,CH,82.23917,-17.87447,8.37528,-10.411022666666668,56.70671133333334,106.15272,43.70431133333333,3/4,17.87447
Alec,Nigut,SI,88.6917,-12.51643,16.91372,-10.411022666666668,56.70671133333334,106.15272,43.70431133333333,3/4,12.51643
Alec,Nigut,SI,89.39978,-13.84649,15.93442,-10.411022666666668,56.70671133333334,106.15272,43.70431133333333,3/4,13.84649
Alec,Nigut,SL,80.51829,18.12439,-2.94699,-10.411022666666668,56.70671133333334,106.15272,43.70431133333333,3/4,18.12439
Alec,Nigut,FB,88.85785,-8.45399,20.94869,-10.411022666666668,56.70671133333334,106.15272,43.70431133333333,3/4,8.45399
Alec,Nigut,CH,82.99591,-11.91312,12.18409,-10.411022666666668,56.70671133333334,106.15272,43.70431133333333,3/4,11.91312
Alec,Nigut,SI,88.99396,-17.45525,10.121,-10.411022666666668,56.70671133333334,106.15272,43.70431133333333,3/4,17.45525
Alec,Nigut,SI,89.38137,-12.45052,14.7674,-10.411022666666668,56.70671133333334,106.15272,43.70431133333333,3/4,12.45052
Alec,Nigut,FB,89.7956,-9.37371,20.39669,-10.411022666666668,56.70671133333334,106.15272,43.70431133333333,3/4,9.37371
Alec,Nigut,FB,88.8018,-9.2681,20.65008,-10.411022666666668,56.70671133333334,106.15272,43.70431133333333,3/4,9.2681
Alec,Nigut,SI,88.65726,-13.69158,18.26554,-10.411022666666668,56.70671133333334,106.15272,43.70431133333333,3/4,13.69158
Alec,Nigut,SI,88.97941,-15.9343,14.33297,-10.411022666666668,56.70671133333334,106.15272,43.70431133333333,3/4,15.9343
Jack,Weber,FB,88.60491,8.4976,19.15872,-17.023096000000002,38.397108,104.92779399999999,68.625988,OTT,8.4976
Jack,Weber,FB,90.89323,10.0308,17.04868,-17.023096000000002,38.397108,104.92779399999999,68.625988,OTT,10.0308
Jack,Weber,FB,88.6723,10.67848,16.54414,-17.023096000000002,38.397108,104.92779399999999,68.625988,OTT,10.67848
Jack,Weber,FB,89.51623,6.2624,19.53586,-17.023096000000002,38.397108,104.92779399999999,68.625988,OTT,6.2624
Jack,Weber,FB,90.24106,11.26474,17.46206,-17.023096000000002,38.397108,104.92779399999999,68.625988,OTT,11.26474
William,Johnson,CB,71.27331,-23.02746,-9.65462,-22.11223875,54.02371375,88.48349875,58.088525000000004,HIGH 3/4,23.02746
William,Johnson,CH,79.63639,15.68032,9.56741,-22.11223875,54.02371375,88.48349875,58.088525000000004,HIGH 3/4,15.68032
William,Johnson,SP,76.5202,8.67456,1.77303,-22.11223875,54.02371375,88.48349875,58.088525000000004,HIGH 3/4,8.67456
William,Johnson,FB,85.30081,10.77821,19.68742,-22.11223875,54.02371375,88.48349875,58.088525000000004,HIGH 3/4,10.77821
William,Johnson,CB,72.36381,-21.78779,-8.59337,-22.11223875,54.02371375,88.48349875,58.088525000000004,HIGH 3/4,21.78779
William,Johnson,CB,73.1615,-20.49174,-12.06689,-22.11223875,54.02371375,88.48349875,58.088525000000004,HIGH 3/4,20.49174
William,Johnson,CH,80.359,12.24391,16.36678,-22.11223875,54.02371375,88.48349875,58.088525000000004,HIGH 3/4,12.24391
William,Johnson,FB,85.5322,7.9222,20.33832,-22.11223875,54.02371375,88.48349875,58.088525000000004,HIGH 3/4,7.9222
William,Johnson,FB,86.53019,8.98981,16.94776,-22.11223875,54.02371375,88.48349875,58.088525000000004,HIGH 3/4,8.98981
William,Johnson,SP,77.26862,12.57293,-3.37668,-22.11223875,54.02371375,88.48349875,58.088525000000004,HIGH 3/4,12.57293
William,Johnson,CH,79.44016,22.43114,9.38128,-22.11223875,54.02371375,88.48349875,58.088525000000004,HIGH 3/4,22.43114
William,Johnson,FB,87.04114,13.6448,14.79978,-22.11223875,54.02371375,88.48349875,58.088525000000004,HIGH 3/4,13.6448
William,Johnson,FB,87.29569,10.6758,19.24085,-22.11223875,54.02371375,88.48349875,58.088525000000004,HIGH 3/4,10.6758
William,Johnson,FB,86.76842,10.82632,17.21338,-22.11223875,54.02371375,88.48349875,58.088525000000004,HIGH 3/4,10.82632
William,Johnson,CB,73.31437,-19.83423,-5.9525,-22.11223875,54.02371375,88.48349875,58.088525000000004,HIGH 3/4,19.83423
William,Johnson,FB,86.01722,8.25674,18.94137,-22.11223875,54.02371375,88.48349875,58.088525000000004,HIGH 3/4,8.25674
William,Johnson,FB,85.12773,9.99766,19.433,-22.11223875,54.02371375,88.48349875,58.088525000000004,HIGH 3/4,9.99766
William,Johnson,FB,86.66459,4.06851,20.51727,-22.11223875,54.02371375,88.48349875,58.088525000000004,HIGH 3/4,4.06851
William,Johnson,CH,79.88961,13.68099,15.29983,-22.11223875,54.02371375,88.48349875,58.088525000000004,HIGH 3/4,13.68099
William,Johnson,CB,73.37787,-18.7709,-12.28911,-22.11223875,54.02371375,88.48349875,58.088525000000004,HIGH 3/4,18.7709
William,Johnson,CB,74.71927,-21.96659,-7.54804,-22.11223875,54.02371375,88.48349875,58.088525000000004,HIGH 3/4,21.96659
William,Johnson,FB,85.86177,11.60648,18.09715,-22.11223875,54.02371375,88.48349875,58.088525000000004,HIGH 3/4,11.60648
William,Johnson,CB,73.76345,-19.19457,-7.86632,-22.11223875,54.02371375,88.48349875,58.088525000000004,HIGH 3/4,19.19457
William,Johnson,CH,79.09683,18.78873,9.43106,-22.11223875,54.02371375,88.48349875,58.088525000000004,HIGH 3/4,18.78873
William,Johnson,FB,84.92781,10.1152,16.24148,-22.11223875,54.02371375,88.48349875,58.088525000000004,HIGH 3/4,10.1152
William,Johnson,FB,86.16337,8.18574,18.61729,-22.11223875,54.02371375,88.48349875,58.088525000000004,HIGH 3/4,8.18574
William,Johnson,FB,85.60375,15.95499,17.34921,-22.11223875,54.02371375,88.48349875,58.088525000000004,HIGH 3/4,15.95499
William,Johnson,CH,80.42203,16.08969,6.06678,-22.11223875,54.02371375,88.48349875,58.088525000000004,HIGH 3/4,16.08969
William,Johnson,CB,73.28154,-16.70566,-10.39022,-22.11223875,54.02371375,88.48349875,58.088525000000004,HIGH 3/4,16.70566
William,Johnson,CB,73.87626,-18.68026,1.40561,-22.11223875,54.02371375,88.48349875,58.088525000000004,HIGH 3/4,18.68026
William,Johnson,FB,86.1917,8.44265,16.24308,-22.11223875,54.02371375,88.48349875,58.088525000000004,HIGH 3/4,8.44265
William,Johnson,FB,85.60124,10.08008,20.86306,-22.11223875,54.02371375,88.48349875,58.088525000000004,HIGH 3/4,10.08008
William,Johnson,FB,83.29895,6.42802,17.0898,-22.11223875,54.02371375,88.48349875,58.088525000000004,HIGH 3/4,6.42802
William,Johnson,CB,72.77114,-18.12897,-12.77693,-22.11223875,54.02371375,88.48349875,58.088525000000004,HIGH 3/4,18.12897
William,Johnson,CB,70.98207,-22.83779,-12.90679,-22.11223875,54.02371375,88.48349875,58.088525000000004,HIGH 3/4,22.83779
William,Johnson,FB,84.92844,7.3561,18.84979,-22.11223875,54.02371375,88.48349875,58.088525000000004,HIGH 3/4,7.3561
William,Johnson,FB,85.79962,12.11878,19.46658,-22.11223875,54.02371375,88.48349875,58.088525000000004,HIGH 3/4,12.11878
William,Johnson,FB,85.60513,11.85906,21.22315,-22.11223875,54.02371375,88.48349875,58.088525000000004,HIGH 3/4,11.85906
William,Johnson,FB,84.13117,12.85814,21.80035,-22.11223875,54.02371375,88.48349875,58.088525000000004,HIGH 3/4,12.85814
William,Johnson,CB,68.62495,-16.00229,-17.40166,-22.11223875,54.02371375,88.48349875,58.088525000000004,HIGH 3/4,16.00229
William,Johnson,FB,85.04913,10.9836,19.0532,-22.11223875,54.02371375,88.48349875,58.088525000000004,HIGH 3/4,10.9836
William,Johnson,CB,73.41606,-19.91508,-7.84417,-22.11223875,54.02371375,88.48349875,58.088525000000004,HIGH 3/4,19.91508
William,Johnson,CB,70.09945,-14.86655,-17.45753,-22.11223875,54.02371375,88.48349875,58.088525000000004,HIGH 3/4,14.86655
William,Johnson,CB,73.0813,-19.78674,-2.37231,-22.11223875,54.02371375,88.48349875,58.088525000000004,HIGH 3/4,19.78674
William,Johnson,FB,72.57622,-22.36058,-11.49436,-22.11223875,54.02371375,88.48349875,58.088525000000004,HIGH 3/4,22.36058
William,Johnson,FB,84.06306,3.68964,14.514,-22.11223875,54.02371375,88.48349875,58.088525000000004,HIGH 3/4,3.68964
William,Johnson,FB,84.863,10.27632,16.69812,-22.11223875,54.02371375,88.48349875,58.088525000000004,HIGH 3/4,10.27632
William,Johnson,FB,84.60904,6.7616,18.65818,-22.11223875,54.02371375,88.48349875,58.088525000000004,HIGH 3/4,6.7616
William,Johnson,FB,85.12547,14.42955,15.75993,-22.11223875,54.02371375,88.48349875,58.088525000000004,HIGH 3/4,14.42955
William,Johnson,CB,73.70611,-20.15617,-7.26192,-22.11223875,54.02371375,88.48349875,58.088525000000004,HIGH 3/4,20.15617
William,Johnson,CB,73.51059,-22.62782,-4.35418,-22.11223875,54.02371375,88.48349875,58.088525000000004,HIGH 3/4,22.62782
William,Johnson,CB,73.8324,-21.58609,-3.01535,-22.11223875,54.02371375,88.48349875,58.088525000000004,HIGH 3/4,21.58609
William,Johnson,FB,85.50636,14.06299,19.5846,-22.11223875,54.02371375,88.48349875,58.088525000000004,HIGH 3/4,14.06299
William,Johnson,CB,72.08264,-20.18636,-8.81145,-22.11223875,54.02371375,88.48349875,58.088525000000004,HIGH 3/4,20.18636
William,Johnson,CB,73.6182,-23.08631,-13.1167,-22.11223875,54.02371375,88.48349875,58.088525000000004,HIGH 3/4,23.08631
William,Johnson,FB,84.14452,13.30044,18.0672,-22.11223875,54.02371375,88.48349875,58.088525000000004,HIGH 3/4,13.30044
William,Johnson,CB,73.05084,-21.16682,-6.63941,-22.11223875,54.02371375,88.48349875,58.088525000000004,HIGH 3/4,21.16682
William,Johnson,FB,85.50915,10.9772,17.29787,-22.11223875,54.02371375,88.48349875,58.088525000000004,HIGH 3/4,10.9772
William,Johnson,FB,84.86531,18.0886,17.12578,-22.11223875,54.02371375,88.48349875,58.088525000000004,HIGH 3/4,18.0886
William,Johnson,FB,85.06683,15.48138,18.48562,-22.11223875,54.02371375,88.48349875,58.088525000000004,HIGH 3/4,15.48138
William,Johnson,CB,72.85318,-18.5998,-12.99528,-22.11223875,54.02371375,88.48349875,58.088525000000004,HIGH 3/4,18.5998
William,Johnson,CB,72.70163,-17.44304,-12.03463,-22.11223875,54.02371375,88.48349875,58.088525000000004,HIGH 3/4,17.44304
William,Johnson,FB,84.24692,14.38868,16.84087,-22.11223875,54.02371375,88.48349875,58.088525000000004,HIGH 3/4,14.38868
William,Johnson,FB,84.57959,13.78159,19.67952,-22.11223875,54.02371375,88.48349875,58.088525000000004,HIGH 3/4,13.78159
William,Johnson,FB,83.87328,12.0279,18.22456,-22.11223875,54.02371375,88.48349875,58.088525000000004,HIGH 3/4,12.0279
William,Johnson,SP,78.54733,18.60962,7.40514,-22.11223875,54.02371375,88.48349875,58.088525000000004,HIGH 3/4,18.60962
William,Johnson,SP,78.75971,17.58718,10.15649,-22.11223875,54.02371375,88.48349875,58.088525000000004,HIGH 3/4,17.58718
William,Johnson,CB,72.83892,-20.4505,-11.62258,-22.11223875,54.02371375,88.48349875,58.088525000000004,HIGH 3/4,20.4505
William,Johnson,SP,79.65371,13.61816,0.38503,-22.11223875,54.02371375,88.48349875,58.088525000000004,HIGH 3/4,13.61816
William,Johnson,FB,74.1556,-18.46963,-9.42306,-22.11223875,54.02371375,88.48349875,58.088525000000004,HIGH 3/4,18.46963
William,Johnson,SL,73.02068,-9.11925,-8.56352,-22.11223875,54.02371375,88.48349875,58.088525000000004,HIGH 3/4,9.11925
William,Johnson,CB,73.34812,-19.64944,-13.18353,-22.11223875,54.02371375,88.48349875,58.088525000000004,HIGH 3/4,19.64944
William,Johnson,SL,74.58778,-15.2077,-3.08423,-22.11223875,54.02371375,88.48349875,58.088525000000004,HIGH 3/4,15.2077
William,Johnson,SP,77.6932,-5.84883,-7.61627,-22.11223875,54.02371375,88.48349875,58.088525000000004,HIGH 3/4,5.84883
William,Johnson,FB,85.05093,7.75144,19.08932,-22.11223875,54.02371375,88.48349875,58.088525000000004,HIGH 3/4,7.75144
William,Johnson,SL,74.69277,-18.51232,-3.19351,-22.11223875,54.02371375,88.48349875,58.088525000000004,HIGH 3/4,18.51232
William,Johnson,FB,86.48017,8.52103,18.10319,-22.11223875,54.02371375,88.48349875,58.088525000000004,HIGH 3/4,8.52103
William,Johnson,FB,85.90416,12.26968,16.70489,-22.11223875,54.02371375,88.48349875,58.088525000000004,HIGH 3/4,12.26968
William,Johnson,FB,85.11023,13.21323,20.56792,-22.11223875,54.02371375,88.48349875,58.088525000000004,HIGH 3/4,13.21323
William,Johnson,FB,87.30124,12.85755,18.93371,-22.11223875,54.02371375,88.48349875,58.088525000000004,HIGH 3/4,12.85755
William,Johnson,SP,80.41113,10.32893,11.43676,-22.11223875,54.02371375,88.48349875,58.088525000000004,HIGH 3/4,10.32893
William,Johnson,FB,86.2747,11.84849,19.62083,-22.11223875,54.02371375,88.48349875,58.088525000000004,HIGH 3/4,11.84849
William,Johnson,SL,73.58861,-19.82389,-8.12169,-22.11223875,54.02371375,88.48349875,58.088525000000004,HIGH 3/4,19.82389
William,Johnson,FB,86.12507,7.97501,16.45949,-22.11223875,54.02371375,88.48349875,58.088525000000004,HIGH 3/4,7.97501
William,Johnson,CB,70.41871,-15.39623,-21.17687,-22.11223875,54.02371375,88.48349875,58.088525000000004,HIGH 3/4,15.39623
William,Johnson,FB,85.84792,12.35189,18.85838,-22.11223875,54.02371375,88.48349875,58.088525000000004,HIGH 3/4,12.35189
William,Johnson,SL,71.76959,-16.15527,-8.23056,-22.11223875,54.02371375,88.48349875,58.088525000000004,HIGH 3/4,16.15527
William,Johnson,FB,85.59005,12.82459,16.44647,-22.11223875,54.02371375,88.48349875,58.088525000000004,HIGH 3/4,12.82459
William,Johnson,FB,86.38348,11.66342,15.12948,-22.11223875,54.02371375,88.48349875,58.088525000000004,HIGH 3/4,11.66342
William,Johnson,FB,86.24218,12.04894,20.57672,-22.11223875,54.02371375,88.48349875,58.088525000000004,HIGH 3/4,12.04894
William,Johnson,FB,85.26042,10.52927,17.26694,-22.11223875,54.02371375,88.48349875,58.088525000000004,HIGH 3/4,10.52927
William,Johnson,SL,75.19965,-18.16043,0.95102,-22.11223875,54.02371375,88.48349875,58.088525000000004,HIGH 3/4,18.16043
William,Johnson,FB,85.83445,11.95839,20.6993,-22.11223875,54.02371375,88.48349875,58.088525000000004,HIGH 3/4,11.95839
William,Johnson,SP,78.3586,6.45008,-2.62511,-22.11223875,54.02371375,88.48349875,58.088525000000004,HIGH 3/4,6.45008
William,Johnson,SP,77.83779,12.71655,2.06374,-22.11223875,54.02371375,88.48349875,58.088525000000004,HIGH 3/4,12.71655
William,Johnson,FB,87.15758,12.69139,22.1144,-22.11223875,54.02371375,88.48349875,58.088525000000004,HIGH 3/4,12.69139
William,Johnson,SP,77.03199,-4.2328,-7.90025,-22.11223875,54.02371375,88.48349875,58.088525000000004,HIGH 3/4,4.2328
William,Johnson,SP,78.26293,12.8422,4.41163,-22.11223875,54.02371375,88.48349875,58.088525000000004,HIGH 3/4,12.8422
William,Johnson,SL,75.45902,-16.45347,-7.76567,-22.11223875,54.02371375,88.48349875,58.088525000000004,HIGH 3/4,16.45347
William,Johnson,SL,74.86224,-19.54741,-4.35552,-22.11223875,54.02371375,88.48349875,58.088525000000004,HIGH 3/4,19.54741
William,Johnson,FB,86.088,14.66952,18.97598,-22.11223875,54.02371375,88.48349875,58.088525000000004,HIGH 3/4,14.66952
William,Johnson,FB,85.38628,11.35243,19.01833,-22.11223875,54.02371375,88.48349875,58.088525000000004,HIGH 3/4,11.35243
William,Johnson,SP,78.13521,16.97284,5.31304,-22.11223875,54.02371375,88.48349875,58.088525000000004,HIGH 3/4,16.97284
William,Johnson,FB,85.36543,13.16479,19.85516,-22.11223875,54.02371375,88.48349875,58.088525000000004,HIGH 3/4,13.16479
William,Johnson,FB,86.28138,10.98591,18.03426,-22.11223875,54.02371375,88.48349875,58.088525000000004,HIGH 3/4,10.98591
William,Johnson,FB,86.08214,8.52025,21.65719,-22.11223875,54.02371375,88.48349875,58.088525000000004,HIGH 3/4,8.52025
William,Johnson,FB,86.41051,17.58693,18.8147,-22.11223875,54.02371375,88.48349875,58.088525000000004,HIGH 3/4,17.58693
William,Johnson,FB,86.39314,9.38209,22.18175,-22.11223875,54.02371375,88.48349875,58.088525000000004,HIGH 3/4,9.38209
William,Johnson,FB,85.54221,9.78458,20.10709,-22.11223875,54.02371375,88.48349875,58.088525000000004,HIGH 3/4,9.78458
William,Johnson,SL,73.93804,-17.38586,-7.94933,-22.11223875,54.02371375,88.48349875,58.088525000000004,HIGH 3/4,17.38586
William,Johnson,SP,79.83658,15.15148,6.36577,-22.11223875,54.02371375,88.48349875,58.088525000000004,HIGH 3/4,15.15148
William,Johnson,FB,86.70125,11.19194,17.85078,-22.11223875,54.02371375,88.48349875,58.088525000000004,HIGH 3/4,11.19194
William,Johnson,SP,77.86504,10.58092,0.34242,-22.11223875,54.02371375,88.48349875,58.088525000000004,HIGH 3/4,10.58092
William,Johnson,FB,85.61682,7.19547,17.60743,-22.11223875,54.02371375,88.48349875,58.088525000000004,HIGH 3/4,7.19547
William,Johnson,SP,79.96524,16.42255,6.4548,-22.11223875,54.02371375,88.48349875,58.088525000000004,HIGH 3/4,16.42255
William,Johnson,FB,86.36317,11.31892,20.59823,-22.11223875,54.02371375,88.48349875,58.088525000000004,HIGH 3/4,11.31892
William,Johnson,FB,83.06894,10.64496,21.68889,-22.11223875,54.02371375,88.48349875,58.088525000000004,HIGH 3/4,10.64496
William,Johnson,FB,85.52671,13.5756,21.33962,-22.11223875,54.02371375,88.48349875,58.088525000000004,HIGH 3/4,13.5756
William,Johnson,SP,79.56219,8.95262,14.39111,-22.11223875,54.02371375,88.48349875,58.088525000000004,HIGH 3/4,8.95262
William,Johnson,SP,79.3882,14.99918,3.79553,-22.11223875,54.02371375,88.48349875,58.088525000000004,HIGH 3/4,14.99918
William,Johnson,FB,84.60684,12.73932,19.29591,-22.11223875,54.02371375,88.48349875,58.088525000000004,HIGH 3/4,12.73932
William,Johnson,SP,79.77558,15.25572,8.646,-22.11223875,54.02371375,88.48349875,58.088525000000004,HIGH 3/4,15.25572
William,Johnson,FB,85.72779,8.73915,16.69976,-22.11223875,54.02371375,88.48349875,58.088525000000004,HIGH 3/4,8.73915
William,Johnson,FB,85.53365,13.61269,17.74466,-22.11223875,54.02371375,88.48349875,58.088525000000004,HIGH 3/4,13.61269
William,Johnson,FB,86.6308,14.99498,17.69821,-22.11223875,54.02371375,88.48349875,58.088525000000004,HIGH 3/4,14.99498
William,Johnson,SP,79.85087,14.31979,8.43929,-22.11223875,54.02371375,88.48349875,58.088525000000004,HIGH 3/4,14.31979
Ben,Brantley,SL,69.30968,22.14657,0.95436,-19.152865833333333,61.881970833333334,88.43864166666667,47.270895,HIGH 3/4,22.14657
Ben,Brantley,CH,75.66771,-21.20949,10.37606,-19.152865833333333,61.881970833333334,88.43864166666667,47.270895,HIGH 3/4,21.20949
Ben,Brantley,SI,81.13323,-15.07328,17.86993,-19.152865833333333,61.881970833333334,88.43864166666667,47.270895,HIGH 3/4,15.07328
Ben,Brantley,CH,72.36188,-22.94261,0.769,-19.152865833333333,61.881970833333334,88.43864166666667,47.270895,HIGH 3/4,22.94261
Ben,Brantley,CH,72.47883,-17.39104,3.50938,-19.152865833333333,61.881970833333334,88.43864166666667,47.270895,HIGH 3/4,17.39104
Ben,Brantley,SL,69.58929,20.41436,1.00804,-19.152865833333333,61.881970833333334,88.43864166666667,47.270895,HIGH 3/4,20.41436
Ben,Brantley,SI,81.19559,-18.32025,13.07776,-19.152865833333333,61.881970833333334,88.43864166666667,47.270895,HIGH 3/4,18.32025
Ben,Brantley,SL,69.36292,19.68239,0.06023,-19.152865833333333,61.881970833333334,88.43864166666667,47.270895,HIGH 3/4,19.68239
Ben,Brantley,SI,80.70539,-18.25531,13.09052,-19.152865833333333,61.881970833333334,88.43864166666667,47.270895,HIGH 3/4,18.25531
Ben,Brantley,SI,80.94774,-20.78758,14.21916,-19.152865833333333,61.881970833333334,88.43864166666667,47.270895,HIGH 3/4,20.78758
Ben,Brantley,SI,80.0212,-12.26901,22.66532,-19.152865833333333,61.881970833333334,88.43864166666667,47.270895,HIGH 3/4,12.26901
Ben,Brantley,SI,81.78255,-14.22981,18.57795,-19.152865833333333,61.881970833333334,88.43864166666667,47.270895,HIGH 3/4,14.22981
Noah,Pruitt,CB,72.88353,-11.25662,-10.05025,-20.645047272727272,56.74617272727273,96.14423272727272,53.89887454545454,HIGH 3/4,11.25662
Noah,Pruitt,SI,83.86021,10.1648,11.58644,-20.645047272727272,56.74617272727273,96.14423272727272,53.89887454545454,HIGH 3/4,10.1648
Noah,Pruitt,CH,75.83144,11.89887,6.82895,-20.645047272727272,56.74617272727273,96.14423272727272,53.89887454545454,HIGH 3/4,11.89887
Noah,Pruitt,CB,72.63862,-13.2429,-13.22764,-20.645047272727272,56.74617272727273,96.14423272727272,53.89887454545454,HIGH 3/4,13.2429
Noah,Pruitt,CB,70.83652,-15.77254,-8.7347,-20.645047272727272,56.74617272727273,96.14423272727272,53.89887454545454,HIGH 3/4,15.77254
Noah,Pruitt,SI,83.98618,4.53539,16.22182,-20.645047272727272,56.74617272727273,96.14423272727272,53.89887454545454,HIGH 3/4,4.53539
Noah,Pruitt,CH,74.7516,18.63785,3.73935,-20.645047272727272,56.74617272727273,96.14423272727272,53.89887454545454,HIGH 3/4,18.63785
Noah,Pruitt,SI,83.8294,11.27245,16.57431,-20.645047272727272,56.74617272727273,96.14423272727272,53.89887454545454,HIGH 3/4,11.27245
Noah,Pruitt,SI,85.32238,15.76748,13.55679,-20.645047272727272,56.74617272727273,96.14423272727272,53.89887454545454,HIGH 3/4,15.76748
Noah,Pruitt,SI,84.44477,8.59491,12.79497,-20.645047272727272,56.74617272727273,96.14423272727272,53.89887454545454,HIGH 3/4,8.59491
Gavin,Reidel,FB,82.94791,9.45369,19.16298,-21.313360555555555,48.56692388888889,99.93253,62.746436666666675,OTT,9.45369
Gavin,Reidel,FB,79.96005,14.54925,15.67594,-21.313360555555555,48.56692388888889,99.93253,62.746436666666675,OTT,14.54925
Gavin,Reidel,FB,75.85558,8.23004,19.04208,-21.313360555555555,48.56692388888889,99.93253,62.746436666666675,OTT,8.23004
Gavin,Reidel,SL,71.25313,-18.85817,-0.16291,-21.313360555555555,48.56692388888889,99.93253,62.746436666666675,OTT,18.85817
Gavin,Reidel,FB,82.2369,1.26969,21.319,-21.313360555555555,48.56692388888889,99.93253,62.746436666666675,OTT,1.26969
Gavin,Reidel,FB,81.42484,5.33308,20.16471,-21.313360555555555,48.56692388888889,99.93253,62.746436666666675,OTT,5.33308
Gavin,Reidel,FB,81.11259,11.17647,18.3321,-21.313360555555555,48.56692388888889,99.93253,62.746436666666675,OTT,11.17647
Gavin,Reidel,CB,64.61168,-10.66649,-16.49318,-21.313360555555555,48.56692388888889,99.93253,62.746436666666675,OTT,10.66649
Gavin,Reidel,FB,84.14192,5.33744,21.16211,-21.313360555555555,48.56692388888889,99.93253,62.746436666666675,OTT,5.33744
Gavin,Reidel,CB,66.1093,-16.39522,-15.50229,-21.313360555555555,48.56692388888889,99.93253,62.746436666666675,OTT,16.39522
Gavin,Reidel,FB,80.64785,8.24343,19.92826,-21.313360555555555,48.56692388888889,99.93253,62.746436666666675,OTT,8.24343
Gavin,Reidel,FB,83.49847,9.39611,19.46059,-21.313360555555555,48.56692388888889,99.93253,62.746436666666675,OTT,9.39611
Gavin,Reidel,FB,80.35958,9.34429,17.55277,-21.313360555555555,48.56692388888889,99.93253,62.746436666666675,OTT,9.34429
Gavin,Reidel,SL,71.71978,-17.04347,1.19543,-21.313360555555555,48.56692388888889,99.93253,62.746436666666675,OTT,17.04347
Gavin,Reidel,FB,82.72743,10.69552,19.44168,-21.313360555555555,48.56692388888889,99.93253,62.746436666666675,OTT,10.69552
Gavin,Reidel,SL,71.78776,-12.90716,4.66611,-21.313360555555555,48.56692388888889,99.93253,62.746436666666675,OTT,12.90716
Gavin,Reidel,FB,83.3669,5.97037,23.00074,-21.313360555555555,48.56692388888889,99.93253,62.746436666666675,OTT,5.97037
Gavin,Reidel,SL,71.58316,-12.85143,0.52133,-21.313360555555555,48.56692388888889,99.93253,62.746436666666675,OTT,12.85143
Gavin,Reidel,SI,83.56852,9.11808,15.44543,-21.313360555555555,48.56692388888889,99.93253,62.746436666666675,OTT,9.11808
Gavin,Reidel,FB,85.5329,10.77682,21.11497,-21.313360555555555,48.56692388888889,99.93253,62.746436666666675,OTT,10.77682
Gavin,Reidel,FB,83.46741,7.77447,20.02148,-21.313360555555555,48.56692388888889,99.93253,62.746436666666675,OTT,7.77447
Gavin,Reidel,FB,85.21225,11.26058,19.68557,-21.313360555555555,48.56692388888889,99.93253,62.746436666666675,OTT,11.26058
Gavin,Reidel,FB,84.39051,11.01985,17.84631,-21.313360555555555,48.56692388888889,99.93253,62.746436666666675,OTT,11.01985
Gavin,Reidel,CB,71.00526,-15.06918,-12.06615,-21.313360555555555,48.56692388888889,99.93253,62.746436666666675,OTT,15.06918
Gavin,Reidel,CB,66.1132,-16.3613,-8.83017,-21.313360555555555,48.56692388888889,99.93253,62.746436666666675,OTT,16.3613
Gavin,Reidel,SL,73.51889,-10.97725,10.11342,-21.313360555555555,48.56692388888889,99.93253,62.746436666666675,OTT,10.97725
Gavin,Reidel,CH,76.45257,16.62982,16.5507,-21.313360555555555,48.56692388888889,99.93253,62.746436666666675,OTT,16.62982
Gavin,Reidel,CH,78.71465,13.72915,20.27414,-21.313360555555555,48.56692388888889,99.93253,62.746436666666675,OTT,13.72915
Gavin,Reidel,CH,77.47616,17.20469,15.46412,-21.313360555555555,48.56692388888889,99.93253,62.746436666666675,OTT,17.20469
Gavin,Reidel,FB,83.77532,14.02917,17.27537,-21.313360555555555,48.56692388888889,99.93253,62.746436666666675,OTT,14.02917
Gavin,Reidel,CB,66.61126,-12.19858,-13.69127,-21.313360555555555,48.56692388888889,99.93253,62.746436666666675,OTT,12.19858
Gavin,Reidel,SI,84.60934,12.57589,20.34975,-21.313360555555555,48.56692388888889,99.93253,62.746436666666675,OTT,12.57589
Gavin,Reidel,SL,71.29191,-12.69851,7.30722,-21.313360555555555,48.56692388888889,99.93253,62.746436666666675,OTT,12.69851
